ORD200674,Laptop,4,358.75,1435
ORD200675,Desk,3,342.02,1026.06
ORD200676,Laptop,2,422.34,844.68
ORD200677,Tablet,5,22.07,110.35
ORD200678,Chair,3,163.13,489.39
ORD200679,Tablet,3,360.66,1081.98
ORD200680,Monitor,3,463.39,1390.17
ORD200681,Tablet,1,155.27,155.27
ORD200682,Monitor,3,509.42,1528.26
ORD200683,Desk,4,652.48,2609.92
ORD200684,Printer,4,34.84,139.36
ORD200685,Desk,1,234.37,234.37
ORD200686,Desk,3,53.6,160.8
ORD200687,Tablet,1,332.09,332.09
ORD200688,Monitor,4,593.22,2372.88
ORD200689,Tablet,2,444.84,889.68
ORD200690,Monitor,1,24.48,24.48
ORD200691,Laptop,3,239.08,717.24
ORD200692,Desk,5,196.84,984.2
ORD200693,Monitor,1,176.58,176.58
ORD200694,Printer,4,666.52,2666.08
ORD200695,Printer,5,101.3,506.5
ORD200696,Chair,4,151.2,604.8
ORD200697,Printer,5,94.85,474.25
ORD200698,Laptop,2,388.22,776.44
ORD200699,Laptop,3,614.15,1842.45
ORD200700,Laptop,2,92.91,185.82
ORD200701,Monitor,3,92.22,276.66
ORD200702,Printer,3,562.55,1687.65
ORD200703,Desk,1,92.79,92.79
ORD200704,Desk,4,30.27,121.08
ORD200705,Monitor,2,49.08,98.16
ORD200706,Desk,5,228.09,1140.45
ORD200707,Chair,4,650.04,2600.16
ORD200708,Printer,1,665.11,665.11
ORD200709,Desk,1,386.03,386.03
ORD200710,Laptop,5,21.54,107.7
ORD200711,Tablet,2,475.78,951.56
ORD200712,Tablet,2,68.4,136.8
ORD200713,Tablet,4,532.49,2129.96
ORD200714,Laptop,1,51.73,51.73
ORD200715,Printer,3,653.63,1960.89
ORD200716,Chair,3,454.29,1362.87
ORD200717,Chair,3,122.11,366.33
ORD200718,Laptop,4,64.74,258.96
ORD200719,Laptop,2,681.06,1362.12
ORD200720,Desk,5,128.95,644.75
ORD200721,Desk,2,118.59,237.18
ORD200722,Printer,1,95.1,95.1
ORD200723,Desk,3,54.95,164.85
ORD200724,Printer,3,136.97,410.91
ORD200725,Chair,2,194.85,389.7
ORD200726,Laptop,4,583.02,2332.08
ORD200727,Chair,5,95.75,478.75
ORD200728,Desk,4,325.76,1303.04
ORD200729,Phone,4,186.41,745.64
ORD200730,Phone,1,474.6,474.6
ORD200731,Printer,5,584.46,2922.3
ORD200732,Laptop,1,132.05,132.05
ORD200733,Tablet,4,494.84,1979.36
ORD200734,Printer,4,224.61,898.44
ORD200735,Monitor,4,44.07,176.28
ORD200736,Monitor,5,418.53,2092.65
ORD200737,Phone,4,532.87,2131.48
ORD200738,Phone,2,485.37,970.74
ORD200739,Phone,4,386.73,1546.92
ORD200740,Desk,2,377.47,754.94
ORD200741,Monitor,5,332.64,1663.2
ORD200742,Laptop,3,699.93,2099.79
ORD200743,Monitor,1,576.35,576.35
ORD200744,Tablet,2,461.37,922.74
ORD200745,Printer,4,111.3,445.2
ORD200746,Desk,3,661.89,1985.67
ORD200747,Tablet,2,259.58,519.16
ORD200748,Tablet,3,70.81,212.43
ORD200749,Laptop,1,518.39,518.39
ORD200750,Tablet,4,145.41,581.64
ORD200751,Tablet,2,599.86,1199.72
ORD200752,Phone,4,429.37,1717.48
ORD200753,Phone,2,241.49,482.98
ORD200754,Printer,2,452.05,904.1
ORD200755,Desk,3,336.71,1010.13
ORD200756,Phone,1,283.69,283.69
ORD200757,Desk,1,157.72,157.72
ORD200758,Tablet,3,624.84,1874.52
ORD200759,Desk,3,308.01,924.03
ORD200760,Desk,1,39.56,39.56
ORD200761,Desk,4,37.76,151.04
ORD200762,Phone,3,76.96,230.88
ORD200763,Laptop,1,569.96,569.96
ORD200764,Laptop,5,627.43,3137.15
ORD200765,Laptop,2,534.91,1069.82
ORD200766,Printer,2,278.88,557.76
ORD200767,Tablet,2,323.22,646.44
ORD200768,Tablet,5,653.46,3267.3
ORD200769,Printer,4,678.55,2714.2
ORD200770,Desk,1,314.38,314.38
ORD200771,Phone,3,692.44,2077.32
ORD200772,Monitor,1,604.87,604.87
ORD200773,Phone,2,512.33,1024.66
ORD200774,Chair,3,20.54,61.62
ORD200775,Phone,2,625.22,1250.44
ORD200776,Tablet,1,21.19,21.19
ORD200777,Chair,5,64.49,322.45
ORD200778,Laptop,4,246.85,987.4
ORD200779,Phone,3,588.74,1766.22
ORD200780,Laptop,4,184.48,737.92
ORD200781,Phone,5,524.26,2621.3
ORD200782,Monitor,2,493.63,987.26
ORD200783,Printer,1,438.34,438.34
ORD200784,Laptop,1,325.81,325.81
ORD200785,Chair,1,176.1,176.1
ORD200786,Chair,5,45.31,226.55
ORD200787,Desk,4,221.96,887.84
ORD200788,Chair,2,601.43,1202.86
ORD200789,Tablet,5,691.28,3456.4
ORD200790,Laptop,4,417.89,1671.56
ORD200791,Chair,4,409.28,1637.12
ORD200792,Desk,2,356.35,712.7
ORD200793,Chair,5,170.22,851.1
ORD200794,Printer,4,384.85,1539.4
ORD200795,Laptop,4,115.77,463.08
ORD200796,Phone,3,579.55,1738.65
ORD200797,Laptop,2,438.76,877.52
ORD200798,Phone,5,488.35,2441.75
ORD200799,Laptop,4,328.56,1314.24
ORD200800,Tablet,1,68.39,68.39
ORD200801,Printer,4,595.62,2382.48
ORD200802,Chair,5,644.64,3223.2
ORD200803,Monitor,5,397.81,1989.05
ORD200804,Chair,3,236.5,709.5
ORD200805,Laptop,5,472.01,2360.05
ORD200806,Chair,5,253.75,1268.75
ORD200807,Monitor,3,676.21,2028.63
ORD200808,Desk,3,134.05,402.15
ORD200809,Desk,5,217.43,1087.15
ORD200810,Tablet,1,553.56,553.56
ORD200811,Laptop,2,28.55,57.1
ORD200812,Phone,2,255.26,510.52
ORD200813,Laptop,5,292.54,1462.7
ORD200814,Chair,4,147.51,590.04
ORD200815,Printer,3,569.84,1709.52
ORD200816,Tablet,5,574.79,2873.95
ORD200817,Chair,4,598.19,2392.76
ORD200818,Phone,4,390.84,1563.36
ORD200819,Phone,2,398.45,796.9
ORD200820,Phone,5,623.81,3119.05
ORD200821,Laptop,4,174.49,697.96
ORD200822,Phone,1,479.56,479.56
ORD200823,Laptop,4,653.13,2612.52
ORD200824,Monitor,3,481.1,1443.3
ORD200825,Desk,5,271.69,1358.45
ORD200826,Printer,3,463.81,1391.43
ORD200827,Tablet,2,639.88,1279.76
ORD200828,Chair,4,404.58,1618.32
ORD200829,Monitor,1,76.93,76.93
ORD200830,Tablet,4,190.64,762.56
ORD200831,Printer,2,88.73,177.46
ORD200832,Chair,5,485.71,2428.55
ORD200833,Phone,5,78.29,391.45
ORD200834,Printer,5,22.14,110.7
ORD200835,Desk,1,679.65,679.65
ORD200836,Phone,1,178.44,178.44
ORD200837,Chair,5,655.55,3277.75
ORD200838,Desk,4,577.08,2308.32
ORD200839,Chair,3,197.97,593.91
ORD200840,Chair,3,411.95,1235.85
ORD200841,Printer,2,443.22,886.44
ORD200842,Laptop,3,364.14,1092.42
ORD200843,Desk,3,430.06,1290.18
ORD200844,Chair,1,320.92,320.92
ORD200845,Phone,3,107.36,322.08
ORD200846,Desk,2,359.86,719.72
ORD200847,Printer,4,434.23,1736.92
ORD200848,Chair,2,645.85,1291.7
ORD200849,Printer,4,214.35,857.4
ORD200850,Monitor,3,638.5,1915.5
ORD200851,Laptop,1,365.57,365.57
ORD200852,Desk,3,568.05,1704.15
ORD200853,Printer,3,490.01,1470.03
ORD200854,Laptop,3,372.6,1117.8
ORD200855,Monitor,5,240.61,1203.05
ORD200856,Phone,1,586.62,586.62
ORD200857,Phone,3,257.84,773.52
ORD200858,Tablet,5,435.66,2178.3
ORD200859,Chair,5,261.33,1306.65
ORD200860,Printer,1,422.54,422.54
ORD200861,Desk,5,330.45,1652.25
ORD200862,Desk,3,120.82,362.46
ORD200863,Phone,1,14.06,14.06
ORD200864,Desk,1,491.11,491.11
ORD200865,Monitor,4,677.37,2709.48
ORD200866,Desk,5,189.25,946.25
ORD200867,Printer,4,142.58,570.32
ORD200868,Monitor,4,316.32,1265.28
ORD200869,Desk,2,533.95,1067.9
ORD200870,Phone,4,470.09,1880.36
ORD200871,Tablet,3,324.3,972.9
ORD200872,Chair,4,629.34,2517.36
ORD200873,Desk,3,136.84,410.52
ORD200874,Chair,2,488.9,977.8
ORD200875,Laptop,5,133.39,666.95
ORD200876,Chair,5,608.91,3044.55
ORD200877,Tablet,1,524.06,524.06
ORD200878,Desk,2,330.69,661.38
ORD200879,Phone,2,547.67,1095.34
ORD200880,Laptop,4,233.7,934.8
ORD200881,Tablet,2,448.85,897.7
ORD200882,Phone,2,274.12,548.24
ORD200883,Printer,5,561.48,2807.4
ORD200884,Chair,1,595.54,595.54
ORD200885,Laptop,4,515.59,2062.36
ORD200886,Phone,1,460.13,460.13
ORD200887,Chair,3,171.66,514.98
ORD200888,Laptop,2,266.95,533.9
ORD200889,Monitor,5,650.72,3253.6
ORD200890,Laptop,3,439.53,1318.59
ORD200891,Monitor,3,654.54,1963.62
ORD200892,Desk,1,394.53,394.53
ORD200893,Monitor,1,678.01,678.01
ORD200894,Tablet,3,575.01,1725.03
ORD200895,Chair,3,154.64,463.92
ORD200896,Desk,3,147.29,441.87
ORD200897,Laptop,4,481.48,1925.92
ORD200898,Monitor,3,158.37,475.11
ORD200899,Printer,2,323.37,646.74
ORD200900,Laptop,5,73.83,369.15
ORD200901,Tablet,1,458.63,458.63
ORD200902,Monitor,4,180.25,721
ORD200903,Monitor,3,473.49,1420.47
ORD200904,Monitor,4,237.43,949.72
ORD200905,Laptop,1,442.39,442.39
ORD200906,Monitor,1,62.12,62.12
ORD200907,Desk,5,298.39,1491.95
ORD200908,Desk,2,697.93,1395.86
ORD200909,Tablet,2,291.85,583.7
ORD200910,Printer,3,308.98,926.94
ORD200911,Desk,5,396.86,1984.3
ORD200912,Desk,2,139.69,279.38
ORD200913,Printer,5,475.95,2379.75
ORD200914,Desk,1,626.6,626.6
ORD200915,Laptop,4,502.99,2011.96
ORD200916,Printer,5,578.83,2894.15
ORD200917,Laptop,5,383.82,1919.1
ORD200918,Laptop,5,368.25,1841.25
ORD200919,Printer,2,374.6,749.2
ORD200920,Tablet,2,428.09,856.18
ORD200921,Tablet,1,438.93,438.93
ORD200922,Desk,2,563.82,1127.64
ORD200923,Printer,3,649.93,1949.79
ORD200924,Printer,5,268.43,1342.15
ORD200925,Monitor,5,502.47,2512.35
ORD200926,Desk,1,26.95,26.95
ORD200927,Laptop,4,64.69,258.76
ORD200928,Laptop,3,247.11,741.33
ORD200929,Tablet,2,536.25,1072.5
ORD200930,Phone,2,456.04,912.08
ORD200931,Printer,2,40.23,80.46
ORD200932,Laptop,2,72.39,144.78
ORD200933,Monitor,2,394.16,788.32
ORD200934,Laptop,4,119.84,479.36
ORD200935,Phone,3,692.71,2078.13
ORD200936,Chair,4,56.66,226.64
ORD200937,Chair,2,298.53,597.06
ORD200938,Chair,3,331.46,994.38
ORD200939,Laptop,2,521.4,1042.8
ORD200940,Printer,4,305.32,1221.28
ORD200941,Printer,5,111.7,558.5
ORD200942,Tablet,1,479.76,479.76
ORD200943,Monitor,3,193.49,580.47
ORD200944,Laptop,2,426.22,852.44
ORD200945,Tablet,5,276.44,1382.2
ORD200946,Phone,2,404.96,809.92
ORD200947,Phone,4,465.66,1862.64
ORD200948,Phone,2,594.07,1188.14
ORD200949,Desk,5,110.38,551.9
ORD200950,Laptop,1,596.24,596.24
ORD200951,Printer,2,306.24,612.48
ORD200952,Monitor,3,503.39,1510.17
ORD200953,Phone,1,131.61,131.61
ORD200954,Chair,3,443.44,1330.32
ORD200955,Chair,1,408.13,408.13
ORD200956,Phone,2,160.98,321.96
ORD200957,Monitor,5,643.89,3219.45
ORD200958,Desk,3,158.66,475.98
ORD200959,Tablet,2,143.82,287.64
ORD200960,Laptop,3,379.07,1137.21
ORD200961,Phone,1,601.36,601.36
ORD200962,Phone,2,142.08,284.16
ORD200963,Chair,5,530.34,2651.7
ORD200964,Phone,5,364.42,1822.1
ORD200965,Laptop,4,578.28,2313.12
ORD200966,Monitor,5,280.52,1402.6
ORD200967,Tablet,5,638.92,3194.6
ORD200968,Monitor,4,412.2,1648.8
ORD200969,Desk,1,440.34,440.34
ORD200970,Desk,1,627.15,627.15
ORD200971,Monitor,2,605.26,1210.52
ORD200972,Laptop,1,90.27,90.27
ORD200973,Desk,5,230.77,1153.85
ORD200974,Desk,5,266.78,1333.9
ORD200975,Desk,1,105.92,105.92
ORD200976,Tablet,3,589.3,1767.9
ORD200977,Chair,4,649.47,2597.88
ORD200978,Printer,4,107.49,429.96
ORD200979,Monitor,3,669.06,2007.18
ORD200980,Chair,3,69.65,208.95
ORD200981,Phone,4,136.83,547.32
ORD200982,Monitor,1,304.11,304.11
ORD200983,Monitor,4,296.28,1185.12
ORD200984,Desk,1,77.64,77.64
ORD200985,Desk,1,243.71,243.71
ORD200986,Laptop,4,644.96,2579.84
ORD200987,Phone,5,283.73,1418.65
ORD200988,Desk,2,629.56,1259.12
ORD200989,Laptop,4,246.11,984.44
ORD200990,Phone,2,418.26,836.52
ORD200991,Desk,5,127.18,635.9
ORD200992,Printer,3,586.21,1758.63
ORD200993,Monitor,3,267.45,802.35
ORD200994,Tablet,4,615.65,2462.6
ORD200995,Monitor,2,113.29,226.58
ORD200996,Monitor,4,473.86,1895.44
ORD200997,Laptop,3,444.75,1334.25
ORD200998,Phone,2,183.67,367.34
ORD200999,Printer,1,483.38,483.38
ORD201000,Printer,5,260.93,1304.65
ORD201001,Printer,2,253.68,507.36
ORD201002,Tablet,4,699.88,2799.52
ORD201003,Printer,5,319.97,1599.85
ORD201004,Chair,4,246.91,987.64
ORD201005,Printer,3,392.85,1178.55
ORD201006,Tablet,5,420.98,2104.9
ORD201007,Monitor,2,73.26,146.52
ORD201008,Monitor,3,410.88,1232.64
ORD201009,Tablet,2,176.46,352.92
ORD201010,Monitor,3,659.57,1978.71
ORD201011,Phone,2,478.36,956.72
ORD201012,Printer,4,30.05,120.2
ORD201013,Laptop,4,300.56,1202.24
ORD201014,Tablet,5,226.45,1132.25
ORD201015,Printer,2,349.4,698.8
ORD201016,Tablet,5,268.78,1343.9
ORD201017,Chair,2,680.85,1361.7
ORD201018,Laptop,3,182.48,547.44
ORD201019,Desk,1,277.09,277.09
ORD201020,Tablet,2,26.5,53
ORD201021,Phone,3,315.27,945.81
ORD201022,Tablet,3,450.98,1352.94
ORD201023,Laptop,5,233.67,1168.35
ORD201024,Chair,3,367.75,1103.25
ORD201025,Chair,1,23.53,23.53
ORD201026,Monitor,1,677.48,677.48
ORD201027,Laptop,4,554.83,2219.32
ORD201028,Desk,4,440.31,1761.24
ORD201029,Desk,1,87.06,87.06
ORD201030,Phone,4,245.28,981.12
ORD201031,Phone,5,664.51,3322.55
ORD201032,Chair,1,618.68,618.68
ORD201033,Monitor,1,370.85,370.85
ORD201034,Printer,4,517.98,2071.92
ORD201035,Laptop,4,506.11,2024.44
ORD201036,Phone,3,413.83,1241.49
ORD201037,Printer,1,249.81,249.81
ORD201038,Tablet,3,362.53,1087.59
ORD201039,Desk,2,299.23,598.46
ORD201040,Tablet,1,536.07,536.07
ORD201041,Monitor,4,558.9,2235.6
ORD201042,Tablet,2,409.75,819.5
ORD201043,Tablet,2,179.96,359.92
ORD201044,Printer,1,38.49,38.49
ORD201045,Laptop,5,316.4,1582
ORD201046,Tablet,3,547.15,1641.45
ORD201047,Chair,4,540.34,2161.36
ORD201048,Monitor,4,73.65,294.6
ORD201049,Desk,5,391.86,1959.3
ORD201050,Laptop,5,69.7,348.5
ORD201051,Monitor,5,26.43,132.15
ORD201052,Tablet,1,531.74,531.74
ORD201053,Phone,2,496.62,993.24
ORD201054,Printer,1,660.66,660.66
ORD201055,Monitor,4,274.82,1099.28
ORD201056,Phone,2,486.35,972.7
ORD201057,Laptop,3,428.88,1286.64
ORD201058,Desk,2,412.14,824.28
ORD201059,Desk,1,265.64,265.64
ORD201060,Tablet,2,273.43,546.86
ORD201061,Laptop,5,131.7,658.5
ORD201062,Chair,5,85.52,427.6
ORD201063,Desk,2,320.68,641.36
ORD201064,Laptop,4,198.81,795.24
ORD201065,Printer,5,666.8,3334
ORD201066,Desk,1,355.09,355.09
ORD201067,Phone,2,316.2,632.4
ORD201068,Laptop,1,133.39,133.39
ORD201069,Monitor,1,454.23,454.23
ORD201070,Desk,4,491.29,1965.16
ORD201071,Phone,2,255.14,510.28
ORD201072,Monitor,1,392.61,392.61
ORD201073,Tablet,4,362.06,1448.24
ORD201074,Phone,1,222.73,222.73
ORD201075,Monitor,2,552.63,1105.26
ORD201076,Laptop,4,686.61,2746.44
ORD201077,Printer,3,305.16,915.48
ORD201078,Desk,1,41.09,41.09
ORD201079,Phone,5,634,3170
ORD201080,Laptop,5,464.74,2323.7
ORD201081,Monitor,4,425.6,1702.4
ORD201082,Chair,3,573.22,1719.66
ORD201083,Chair,1,123.28,123.28
ORD201084,Phone,1,70.82,70.82
ORD201085,Printer,2,646.69,1293.38
ORD201086,Tablet,2,513.42,1026.84
ORD201087,Laptop,4,693.07,2772.28
ORD201088,Desk,3,491.43,1474.29
ORD201089,Tablet,2,599.74,1199.48
ORD201090,Monitor,2,650.25,1300.5
ORD201091,Laptop,3,209.48,628.44
ORD201092,Laptop,5,209.2,1046
ORD201093,Phone,4,197.36,789.44
ORD201094,Printer,4,648.91,2595.64
ORD201095,Phone,2,441.54,883.08
ORD201096,Tablet,2,464.92,929.84
ORD201097,Monitor,5,506.45,2532.25
ORD201098,Monitor,4,255.86,1023.44
ORD201099,Laptop,2,125.23,250.46
ORD201100,Laptop,5,38.11,190.55
ORD201101,Monitor,3,161.97,485.91
ORD201102,Chair,4,347.17,1388.68
ORD201103,Laptop,4,276.32,1105.28
ORD201104,Tablet,4,314.76,1259.04
ORD201105,Tablet,3,475.69,1427.07
ORD201106,Chair,1,372.8,372.8
ORD201107,Tablet,2,63.21,126.42
ORD201108,Laptop,1,634.94,634.94
ORD201109,Printer,4,77.47,309.88
ORD201110,Chair,3,84.31,252.93
ORD201111,Monitor,4,234.45,937.8
ORD201112,Desk,1,356.81,356.81
ORD201113,Desk,4,209.99,839.96
ORD201114,Tablet,3,659.88,1979.64
ORD201115,Laptop,2,336.32,672.64
ORD201116,Printer,2,531.49,1062.98
ORD201117,Chair,3,588.44,1765.32
ORD201118,Phone,3,251.48,754.44
ORD201119,Laptop,1,684.65,684.65
ORD201120,Tablet,1,195.86,195.86
ORD201121,Phone,3,50.34,151.02
ORD201122,Monitor,5,678.19,3390.95
ORD201123,Tablet,3,554.25,1662.75
ORD201124,Chair,4,576.87,2307.48
ORD201125,Desk,4,408.36,1633.44
ORD201126,Phone,5,190.11,950.55
ORD201127,Printer,3,602.75,1808.25
ORD201128,Monitor,3,646.79,1940.37
ORD201129,Chair,4,418.71,1674.84
ORD201130,Laptop,2,323.45,646.9
ORD201131,Phone,1,694.5,694.5
ORD201132,Chair,2,337.32,674.64
ORD201133,Printer,2,467.91,935.82
ORD201134,Desk,4,38.28,153.12
ORD201135,Printer,2,73.41,146.82
ORD201136,Tablet,3,668.33,2004.99
ORD201137,Printer,4,410.21,1640.84
ORD201138,Desk,4,294.41,1177.64
ORD201139,Chair,3,501.82,1505.46
ORD201140,Printer,2,552.83,1105.66
ORD201141,Chair,3,498.66,1495.98
ORD201142,Phone,4,695.1,2780.4
ORD201143,Chair,1,381.61,381.61
ORD201144,Desk,5,507.94,2539.7
ORD201145,Desk,3,571.53,1714.59
ORD201146,Monitor,5,421.44,2107.2
ORD201147,Chair,2,588.3,1176.6
ORD201148,Phone,1,355.15,355.15
ORD201149,Chair,2,695.29,1390.58
ORD201150,Desk,4,302.65,1210.6
ORD201151,Chair,2,608.04,1216.08
ORD201152,Tablet,2,344.18,688.36
ORD201153,Monitor,4,696.71,2786.84
ORD201154,Monitor,3,198.63,595.89
ORD201155,Printer,4,534.57,2138.28
ORD201156,Laptop,4,690.78,2763.12
ORD201157,Monitor,3,301.55,904.65
ORD201158,Monitor,4,27.42,109.68
ORD201159,Desk,4,466.7,1866.8
ORD201160,Desk,1,541.64,541.64
ORD201161,Phone,1,11.39,11.39
ORD201162,Phone,2,224.37,448.74
ORD201163,Laptop,3,306.29,918.87
ORD201164,Tablet,5,315.57,1577.85
ORD201165,Chair,3,223.79,671.37
ORD201166,Chair,3,324.47,973.41
ORD201167,Printer,2,92.87,185.74
ORD201168,Laptop,2,331.42,662.84
ORD201169,Chair,1,525.43,525.43
ORD201170,Printer,2,697.19,1394.38
ORD201171,Phone,4,518.4,2073.6
ORD201172,Desk,3,131.96,395.88
ORD201173,Monitor,1,208.36,208.36
ORD201174,Printer,3,222.34,667.02
ORD201175,Printer,3,91.74,275.22
ORD201176,Tablet,2,213.83,427.66
ORD201177,Printer,1,127.55,127.55
ORD201178,Monitor,1,70.24,70.24
ORD201179,Laptop,5,518.55,2592.75
ORD201180,Chair,4,298.36,1193.44
ORD201181,Desk,3,158.74,476.22
ORD201182,Chair,2,420.29,840.58
ORD201183,Desk,1,281.52,281.52
ORD201184,Laptop,1,204.08,204.08
ORD201185,Chair,1,343.31,343.31
ORD201186,Monitor,1,163.32,163.32
ORD201187,Desk,2,184.6,369.2
ORD201188,Printer,2,371.29,742.58
ORD201189,Tablet,5,389.22,1946.1
ORD201190,Desk,3,616.39,1849.17
ORD201191,Desk,4,376.43,1505.72
ORD201192,Chair,3,432.85,1298.55
ORD201193,Tablet,1,687.89,687.89
ORD201194,Printer,3,189.44,568.32
ORD201195,Desk,1,107.04,107.04
ORD201196,Monitor,2,662.53,1325.06
ORD201197,Tablet,2,436.84,873.68
ORD201198,Chair,4,262.52,1050.08
ORD201199,Tablet,4,560.58,2242.32
